model,inline_local_index,valid_voxels,truth_voxels,predicted_voxels,tp,fp,fn,precision,recall,dice,iou,tolerant_precision_3px,tolerant_recall_3px,tolerant_dice_3px
swinunetr_f3chain,358,1483,203,234,39,195,164,0.16666666666666666,0.1921182266009852,0.17848970251716248,0.09798994974874371,0.5085470085470085,0.5763546798029556,0.5403318133307461
swinunetr_f3chain,359,1654,234,309,47,262,187,0.15210355987055016,0.20085470085470086,0.1731123388581952,0.09475806451612903,0.4627831715210356,0.594017094017094,0.52025178961695
swinunetr_f3chain,360,10870,1735,2472,634,1838,1101,0.2564724919093851,0.3654178674351585,0.30140242453054433,0.17744192555275679,0.7346278317152104,0.777521613832853,0.7554663581213936
swinunetr_f3chain,361,1586,216,414,82,332,134,0.19806763285024154,0.37962962962962965,0.26031746031746034,0.14963503649635038,0.5845410628019324,0.5925925925925926,0.5885392916856667
swinunetr_f3chain,362,1602,217,373,64,309,153,0.17158176943699732,0.29493087557603687,0.21694915254237288,0.12167300380228137,0.5308310991957105,0.5253456221198156,0.5280741156653564
swinunetr_f3chain,363,1181,151,258,16,242,135,0.06201550387596899,0.10596026490066225,0.07823960880195599,0.04071246819338423,0.38372093023255816,0.4105960264900662,0.39670382937469706
swinunetr_f3chain,364,1148,134,180,3,177,131,0.016666666666666666,0.022388059701492536,0.01910828025477707,0.00964630225080386,0.28888888888888886,0.35074626865671643,0.3168265491314493
swinunetr_f3chain,365,540,50,158,6,152,44,0.0379746835443038,0.12,0.057692307692307696,0.0297029702970297,0.35443037974683544,0.92,0.511720301946762
swinunetr_f3chain,366,590,58,75,7,68,51,0.09333333333333334,0.1206896551724138,0.10526315789473684,0.05555555555555555,0.17333333333333334,0.6896551724137931,0.2770378263185935
swinunetr_f3chain,367,573,55,68,1,67,54,0.014705882352941176,0.01818181818181818,0.016260162601626018,0.00819672131147541,0.17647058823529413,0.5818181818181818,0.27080394922425954
swinunetr_f3chain,368,10249,1579,1985,587,1398,992,0.2957178841309824,0.37175427485750473,0.32940516273849607,0.19717836748404435,0.7093198992443325,0.7979734008866372,0.7510395120410674
swinunetr_f3chain,369,473,39,9,0,9,39,0.0,0.0,0.0,0.0,0.3333333333333333,0.3076923076923077,0.32
swinunetr_f3chain,370,490,42,9,0,9,42,0.0,0.0,0.0,0.0,0.4444444444444444,0.2619047619047619,0.32958801498127344
swinunetr_f3chain,371,490,42,20,0,20,42,0.0,0.0,0.0,0.0,0.1,0.38095238095238093,0.15841584158415845
swinunetr_f3chain,376,9881,1537,424,157,267,1380,0.37028301886792453,0.10214703968770332,0.16012238653748087,0.08702882483370289,0.8891509433962265,0.14769030579050096,0.2533058456675107
unet,8,5299,876,2249,451,1798,425,0.200533570475767,0.5148401826484018,0.28864,0.168661181750187,0.5473543797243219,0.70662100456621,0.6168735152218975
unet,9,6027,839,675,225,450,614,0.3333333333333333,0.26817640047675806,0.29722589167767505,0.17455391776570986,0.6888888888888889,0.47794994040524436,0.5643528396967359
unet,10,3259,459,217,24,193,435,0.11059907834101383,0.05228758169934641,0.07100591715976332,0.03680981595092025,0.4147465437788018,0.14596949891067537,0.21593940804669734
unet,11,5944,830,557,238,319,592,0.4272890484739677,0.28674698795180725,0.3431867339581831,0.2071366405570061,0.7971274685816876,0.5108433734939759,0.6226549890191305
unet,12,4423,615,299,93,206,522,0.3110367892976589,0.15121951219512195,0.20350109409190373,0.11327649208282582,0.6454849498327759,0.4016260162601626,0.4951596485032303
unet,13,7592,1139,322,161,161,978,0.5,0.14135206321334504,0.22039698836413416,0.12384615384615384,0.7981366459627329,0.4811237928007024,0.6003508255910858
unet,14,4895,713,156,62,94,651,0.3974358974358974,0.08695652173913043,0.142692750287687,0.0768277571251549,0.5897435897435898,0.25105189340813466,0.3521813515825492
unet,15,6640,988,247,104,143,884,0.42105263157894735,0.10526315789473684,0.16842105263157894,0.09195402298850575,0.680161943319838,0.3643724696356275,0.4745315883626778
unet,16,6131,1008,925,264,661,744,0.28540540540540543,0.2619047619047619,0.27315054319710297,0.15817855002995806,0.6508108108108108,0.6378968253968254,0.6442891133505494
unet,17,4955,728,89,18,71,710,0.20224719101123595,0.024725274725274724,0.044063647490820076,0.02252816020025031,0.5280898876404494,0.24862637362637363,0.33808246398410335
unet,18,2888,396,94,16,78,380,0.1702127659574468,0.04040404040404041,0.0653061224489796,0.03375527426160337,0.3617021276595745,0.40404040404040403,0.3817008139208532
unet,19,5976,1057,62,40,22,1017,0.6451612903225806,0.03784295175023652,0.07149240393208221,0.03707136237256719,0.9516129032258065,0.2109744560075686,0.34537794169762037
unet,20,3661,659,96,44,52,615,0.4583333333333333,0.06676783004552352,0.11655629139072848,0.06188466947960619,0.875,0.28072837632776937,0.4250779583128181
unet,21,8272,1351,287,70,217,1281,0.24390243902439024,0.05181347150259067,0.08547008547008547,0.044642857142857144,0.6759581881533101,0.154700222057735,0.2517783014620727
unet,22,5335,822,312,48,264,774,0.15384615384615385,0.058394160583941604,0.08465608465608465,0.04419889502762431,0.5064102564102564,0.24330900243309003,0.3286941687990181
unet,23,8769,1384,123,34,89,1350,0.2764227642276423,0.024566473988439308,0.0451227604512276,0.02308214528173795,0.7154471544715447,0.11054913294797687,0.19150706559230785
unet,24,9240,1393,1768,406,1362,987,0.22963800904977374,0.2914572864321608,0.25688073394495414,0.14736842105263157,0.6159502262443439,0.529791816223977,0.5696315173397039
unet,25,6216,939,135,70,65,869,0.5185185185185185,0.07454739084132056,0.1303538175046555,0.0697211155378486,0.8518518518518519,0.2374866879659212,0.371424433340575
unet,26,4368,583,217,97,120,486,0.4470046082949309,0.16638078902229847,0.2425,0.1379800853485064,0.728110599078341,0.38250428816466553,0.5015337532472154
unet,27,10151,1598,248,96,152,1502,0.3870967741935484,0.060075093867334166,0.10400866738894908,0.054857142857142854,0.7661290322580645,0.15644555694618273,0.2598326130955637
unet,28,4191,556,275,65,210,491,0.23636363636363636,0.11690647482014388,0.15643802647412755,0.08485639686684072,0.6763636363636364,0.420863309352518,0.5188655627481135
unet,29,8859,1424,210,55,155,1369,0.2619047619047619,0.038623595505617975,0.06731946144430845,0.03483217226092464,0.638095238095238,0.1271067415730337,0.21198640014683645
unet,30,1611,234,275,85,190,149,0.3090909090909091,0.36324786324786323,0.33398821218074654,0.20047169811320756,0.6181818181818182,0.905982905982906,0.734910277324633
unet,31,5453,865,308,91,217,774,0.29545454545454547,0.10520231213872833,0.15515771526001704,0.08410351201478743,0.6331168831168831,0.43121387283236995,0.5130149281101992
unet,32,6647,955,2603,482,2121,473,0.18517095658855168,0.5047120418848168,0.27093872962338394,0.15669700910273082,0.568190549366116,0.7528795811518325,0.6476250623477087
unet,33,8713,1378,282,79,203,1299,0.2801418439716312,0.057329462989840346,0.09518072289156626,0.04996837444655281,0.6382978723404256,0.18214804063860668,0.2834183337410844
unet,34,1469,182,254,65,189,117,0.2559055118110236,0.35714285714285715,0.2981651376146789,0.1752021563342318,0.6220472440944882,0.6978021978021978,0.6577506801717639
unet,35,6286,1021,278,71,207,950,0.25539568345323743,0.06953966699314397,0.10931485758275597,0.05781758957654723,0.658273381294964,0.267384916748286,0.3802966464563423
unet,36,2595,297,414,60,354,237,0.14492753623188406,0.20202020202020202,0.16877637130801687,0.09216589861751152,0.43478260869565216,0.5016835016835017,0.46584336407691107
unet,37,9156,1430,520,140,380,1290,0.2692307692307692,0.0979020979020979,0.14358974358974358,0.07734806629834254,0.5788461538461539,0.2699300699300699,0.3681723837439595
unet,38,2261,239,1210,140,1070,99,0.11570247933884298,0.5857740585774058,0.1932367149758454,0.10695187165775401,0.45206611570247934,0.7573221757322176,0.566170016269089
unet,39,8299,1254,1378,265,1113,989,0.19230769230769232,0.2113237639553429,0.2013677811550152,0.11195606252640473,0.5537010159651669,0.4433811802232855,0.49243805754017766
unet,40,7142,1168,3169,663,2506,505,0.209214263174503,0.5676369863013698,0.30574129582660825,0.18045726728361458,0.5781003471126538,0.7808219178082192,0.6643403134532985
unet,41,11915,1937,1257,406,851,1531,0.3229912490055688,0.2096024780588539,0.2542266750156543,0.14562410329985653,0.6475735879077168,0.3551884357253485,0.45875420944373496
unet,42,4439,703,1077,266,811,437,0.24698235840297122,0.3783783783783784,0.298876404494382,0.17569352708058125,0.6118848653667596,0.6913229018492176,0.6491827801588934
unet,43,9869,1608,953,306,647,1302,0.3210912906610703,0.19029850746268656,0.23896915267473642,0.13569844789356986,0.6495278069254984,0.4608208955223881,0.5391387138008551
unet,44,5856,964,808,268,540,696,0.3316831683168317,0.27800829875518673,0.30248306997742663,0.17819148936170212,0.6646039603960396,0.6244813278008299,0.6439182379163497
unet,45,11208,1839,529,155,374,1684,0.29300567107750475,0.08428493746601413,0.13091216216216217,0.07004066877541798,0.7504725897920604,0.3083197389885807,0.43707440394708486
unet,46,1983,396,325,69,256,327,0.2123076923076923,0.17424242424242425,0.1914008321775312,0.1058282208588957,0.6246153846153846,0.35858585858585856,0.4556101724383189
unet,47,7466,1173,372,101,271,1072,0.271505376344086,0.08610400682011936,0.1307443365695793,0.06994459833795014,0.5913978494623656,0.2514919011082694,0.35290918977705277
unet,48,6845,1018,2860,546,2314,472,0.19090909090909092,0.5363457760314342,0.2815884476534296,0.1638655462184874,0.5653846153846154,0.668958742632613,0.6128262107215663
unet,49,9160,1342,312,108,204,1234,0.34615384615384615,0.08047690014903129,0.13059250302297462,0.06985769728331177,0.7339743589743589,0.18032786885245902,0.2895235905982415
unet,50,1430,170,319,82,237,88,0.25705329153605017,0.4823529411764706,0.33537832310838445,0.20147420147420148,0.5924764890282131,0.7058823529411765,0.6442266723476778
unet,51,5379,815,307,125,182,690,0.40716612377850164,0.15337423312883436,0.22281639928698752,0.12537612838515547,0.749185667752443,0.3177914110429448,0.4462790723808168
unet,52,3223,397,369,133,236,264,0.3604336043360434,0.3350125944584383,0.3472584856396867,0.21011058451816747,0.6449864498644986,0.5566750629722922,0.5975857073877353
unet,53,9007,1272,413,153,260,1119,0.3704600484261501,0.12028301886792453,0.18160237388724035,0.09986945169712794,0.648910411622276,0.21776729559748428,0.32609922753719
unet,54,4261,579,544,140,404,439,0.25735294117647056,0.24179620034542315,0.2493321460373998,0.14242115971515767,0.5698529411764706,0.35060449050086356,0.43411676243955266
unet,55,8288,1229,491,181,310,1048,0.36863543788187375,0.14727420667209112,0.21046511627906977,0.11760883690708251,0.6191446028513238,0.3303498779495525,0.43082787340172646
unet,56,11142,1587,3824,626,3198,961,0.1637029288702929,0.39445494643982354,0.2313805211605988,0.1308254963427377,0.5240585774058577,0.5923125393824826,0.5560990643710586
unet,57,11748,1807,434,159,275,1648,0.3663594470046083,0.08799114554510237,0.14190093708165996,0.07636887608069164,0.6013824884792627,0.27393469839513007,0.37641104978170525
unet,58,6492,835,337,89,248,746,0.26409495548961426,0.10658682634730539,0.15187713310580206,0.08217913204062789,0.6172106824925816,0.2155688622754491,0.3195357173337885
unet,59,13076,1947,364,132,232,1815,0.3626373626373626,0.06779661016949153,0.11423626135871917,0.060578246902248736,0.6978021978021978,0.21828454031843864,0.33254368967928555
unet,60,7946,985,364,50,314,935,0.13736263736263737,0.050761421319796954,0.07412898443291327,0.03849114703618168,0.47527472527472525,0.1218274111675127,0.19394165868697014
unet,61,13200,1937,360,94,266,1843,0.2611111111111111,0.048528652555498195,0.08184588593818024,0.042669087607807535,0.5138888888888888,0.11615900877645845,0.1894866221306718
unet,62,7044,928,336,72,264,856,0.21428571428571427,0.07758620689655173,0.11392405063291139,0.06040268456375839,0.49702380952380953,0.12607758620689655,0.20113439841884212
unet,63,11917,1789,303,86,217,1703,0.2838283828382838,0.048071548351034096,0.08221797323135756,0.04287138584247258,0.6270627062706271,0.09278926774734489,0.161657372478268
unet,64,15841,2207,5018,889,4129,1318,0.17716221602231966,0.4028092433167195,0.24608996539792388,0.14030934343434343,0.5450378636907134,0.5133665609424558,0.5287283521387421
unet,65,11138,1557,251,74,177,1483,0.2948207171314741,0.047527296082209375,0.08185840707964602,0.04267589388696655,0.7211155378486056,0.06615285806037251,0.12118828615074592
unet,66,6149,796,230,75,155,721,0.32608695652173914,0.0942211055276382,0.14619883040935672,0.07886435331230283,0.8260869565217391,0.13190954773869346,0.22749301556531157
unet,67,11082,1645,250,95,155,1550,0.38,0.057750759878419454,0.10026385224274406,0.05277777777777778,0.824,0.11063829787234042,0.1950828628665088
unet,68,7886,1242,309,93,216,1149,0.30097087378640774,0.0748792270531401,0.11992263056092843,0.06378600823045268,0.7055016181229773,0.19806763285024154,0.3093001124664763
unet,69,10325,1731,186,46,140,1685,0.24731182795698925,0.02657423454650491,0.047991653625456446,0.024585783003741316,0.6397849462365591,0.14846909300982092,0.24100933445236436
unet,70,5811,1024,300,74,226,950,0.24666666666666667,0.072265625,0.11178247734138973,0.0592,0.6266666666666667,0.3046875,0.41002125041941617
unet,71,8946,1556,261,56,205,1500,0.21455938697318008,0.03598971722365039,0.061640066042927905,0.03180011357183418,0.5287356321839081,0.14910025706940874,0.23260680034873582
unet,72,15013,2575,4528,862,3666,1713,0.19037102473498232,0.33475728155339807,0.24271434605096437,0.1381188912033328,0.5779593639575972,0.4749514563106796,0.521416698006984
unet,73,8447,1524,208,71,137,1453,0.34134615384615385,0.046587926509186355,0.08198614318706697,0.042745334136062615,0.7259615384615384,0.13188976377952755,0.2232249238780283
unet,74,4877,998,176,74,102,924,0.42045454545454547,0.07414829659318638,0.1260647359454855,0.06727272727272728,0.7215909090909091,0.09018036072144289,0.16032429551288346
unet,75,7258,1360,288,85,203,1275,0.2951388888888889,0.0625,0.10315533980582524,0.05438259756877799,0.6840277777777778,0.17058823529411765,0.2730749008173606
unet,76,8057,1609,222,98,124,1511,0.44144144144144143,0.060907395898073334,0.10704533042053523,0.05654933641084824,0.8468468468468469,0.1665630826600373,0.27837386874703035
unet,77,6660,1293,357,151,206,1142,0.42296918767507,0.11678267594740913,0.18303030303030304,0.10073382254836558,0.7927170868347339,0.2505800464037123,0.3807910097240996
unet,78,4717,857,289,112,177,745,0.3875432525951557,0.1306884480746791,0.19546247818499127,0.10831721470019343,0.7681660899653979,0.21586931155192532,0.3370274783664794
unet,79,5746,939,422,187,235,752,0.4431279620853081,0.19914802981895632,0.2747979426891991,0.15928449744463374,0.7582938388625592,0.3003194888178914,0.4302428698114827
unet,80,15016,2261,4431,904,3527,1357,0.20401715188445047,0.3998230871295887,0.27017334130304843,0.15618521078092606,0.5772963213721508,0.5586023883237505,0.5677955281335461
unet,81,4228,613,362,143,219,470,0.39502762430939226,0.233278955954323,0.29333333333333333,0.171875,0.7265193370165746,0.5089722675367048,0.5985928079281303
unet,82,2005,297,288,125,163,172,0.4340277777777778,0.4208754208754209,0.42735042735042733,0.2717391304347826,0.7708333333333334,0.5892255892255892,0.6679044819227397
unet,83,3828,612,437,172,265,440,0.39359267734553777,0.28104575163398693,0.3279313632030505,0.1961231470923603,0.7803203661327232,0.5081699346405228,0.6155038174806079
unet,84,5559,855,305,139,166,716,0.4557377049180328,0.16257309941520467,0.2396551724137931,0.13614103819784526,0.7540983606557377,0.3824561403508772,0.507515562528468
unet,85,3872,594,329,153,176,441,0.46504559270516715,0.25757575757575757,0.3315276273022752,0.1987012987012987,0.8206686930091185,0.5521885521885522,0.6601762259031204
unet,86,1922,284,217,102,115,182,0.4700460829493088,0.3591549295774648,0.40718562874251496,0.2556390977443609,0.783410138248848,0.6654929577464789,0.7196532762926545
unet,87,3887,577,372,166,206,411,0.44623655913978494,0.2876949740034662,0.3498419388830348,0.2120051085568327,0.8172043010752689,0.6204506065857885,0.705363855546626
unet,88,14811,2358,4657,980,3677,1378,0.21043590294180803,0.4156064461407973,0.2794012829650748,0.1623860811930406,0.5696800515353232,0.648854961832061,0.606695292364149
unet,89,5312,762,672,149,523,613,0.22172619047619047,0.19553805774278216,0.20781032078103207,0.11595330739299611,0.5297619047619048,0.5643044619422573,0.5464878835910838
unet,90,3477,466,735,153,582,313,0.20816326530612245,0.3283261802575107,0.2547876769358868,0.14599236641221375,0.4884353741496599,0.6566523605150214,0.5601880653945396
unet,91,5595,794,718,184,534,610,0.2562674094707521,0.23173803526448364,0.24338624338624337,0.13855421686746988,0.5306406685236769,0.5113350125944585,0.5208089936062974
unet,92,6369,1157,648,202,446,955,0.3117283950617284,0.17458945548833188,0.22382271468144044,0.1260137242669994,0.5509259259259259,0.41140881590319794,0.47105393369619
unet,93,5923,892,616,165,451,727,0.26785714285714285,0.18497757847533633,0.21883289124668434,0.12285927029039465,0.525974025974026,0.4484304932735426,0.484116785703613
unet,94,3785,546,702,186,516,360,0.26495726495726496,0.34065934065934067,0.2980769230769231,0.1751412429378531,0.4928774928774929,0.5879120879120879,0.5362165606940602
unet,95,6033,917,757,227,530,690,0.2998678996036988,0.247546346782988,0.2712066905615293,0.15687629578438148,0.48877146631439894,0.46892039258451473,0.4786401925391095
unet,96,13426,2167,4882,943,3939,1224,0.19315854158131912,0.435163820950623,0.26755568165697263,0.15443825745168688,0.573945104465383,0.6146746654360867,0.593612059969663
unet,97,5175,842,296,143,153,699,0.4831081081081081,0.16983372921615203,0.2513181019332162,0.14371859296482412,0.6790540540540541,0.3657957244655582,0.47546561191966513
unet,98,3075,521,407,179,228,342,0.4398034398034398,0.3435700575815739,0.3857758620689655,0.2389853137516689,0.6363636363636364,0.5700575815738963,0.6013884871275672
unet,99,6251,984,737,252,485,732,0.3419267299864315,0.25609756097560976,0.2928529924462522,0.17154526889040164,0.5576662143826323,0.5284552845528455,0.5426679396290804
unet,100,5643,978,397,151,246,827,0.380352644836272,0.15439672801635992,0.21963636363636363,0.12336601307189543,0.7783375314861462,0.3507157464212679,0.48354711626856584
unet,101,4441,664,327,104,223,560,0.3180428134556575,0.1566265060240964,0.20988900100908173,0.11724915445321307,0.6483180428134556,0.39156626506024095,0.48824561092706426
unet,102,2275,347,446,124,322,223,0.27802690582959644,0.3573487031700288,0.31273644388398486,0.18535127055306427,0.6928251121076233,0.729106628242075,0.7105029968963151
unet,103,5418,799,870,230,640,569,0.26436781609195403,0.2878598247809762,0.2756141402037148,0.15983321751216123,0.5758620689655173,0.5206508135168961,0.546866451767799
unet,104,14871,2351,5227,1010,4217,1341,0.19322747273770804,0.42960442364951085,0.26656109791501714,0.15377588306942752,0.5756648172948153,0.6044236495108465,0.5896938061028046
unet,105,4039,610,398,106,292,504,0.2663316582914573,0.1737704918032787,0.21031746031746032,0.11751662971175167,0.6155778894472361,0.4704918032786885,0.5333439524264628
unet,106,2153,333,575,147,428,186,0.25565217391304346,0.44144144144144143,0.3237885462555066,0.19316688567674112,0.6539130434782608,0.9039039039039038,0.7588498171199833
unet,107,5102,765,1248,220,1028,545,0.1762820512820513,0.2875816993464052,0.2185792349726776,0.12269938650306748,0.5336538461538461,0.6091503267973856,0.5689083440110424
unet,108,6176,1009,387,112,275,897,0.28940568475452194,0.1110009910802775,0.16045845272206305,0.08722741433021806,0.661498708010336,0.4103072348860258,0.5064679992927492
unet,109,4511,626,477,119,358,507,0.24947589098532494,0.1900958466453674,0.2157751586582049,0.1209349593495935,0.5849056603773585,0.4840255591054313,0.5297053432962076
unet,110,2971,517,516,117,399,400,0.22674418604651161,0.2263056092843327,0.2265246853823814,0.1277292576419214,0.7344961240310077,0.8878143133462283,0.8039104686601031
unet,111,5973,937,1029,210,819,727,0.20408163265306123,0.22411953041622198,0.2136317395727365,0.11958997722095673,0.4859086491739553,0.5688367129135539,0.5241126222642649
unet,112,16452,2547,5749,1149,4600,1398,0.1998608453644112,0.45111896348645464,0.2770009643201543,0.16076675528193649,0.568968516263698,0.6894385551629368,0.6234371066293125
unet,113,6344,1013,1139,244,895,769,0.21422300263388938,0.24086870681145114,0.22676579925650558,0.1278825995807128,0.533801580333626,0.6475814412635735,0.5852124000798188
unet,114,4113,666,1297,316,981,350,0.243639167309175,0.4744744744744745,0.32195618950585836,0.19186399514268368,0.5636083269082498,0.948948948948949,0.7071937545444108
unet,115,5294,859,436,228,208,631,0.5229357798165137,0.26542491268917345,0.3521235521235521,0.21368322399250234,0.8027522935779816,0.6344586728754366,0.7087521132517139
unet,116,5809,909,254,98,156,811,0.3858267716535433,0.1078107810781078,0.16852966466036112,0.09201877934272301,0.6692913385826772,0.3355335533553355,0.44698275862068965
unet,117,3486,515,201,80,121,435,0.39800995024875624,0.1553398058252427,0.22346368715083798,0.12578616352201258,0.7164179104477612,0.5145631067961165,0.5989405532666273
unet,118,1553,250,211,87,124,163,0.41232227488151657,0.348,0.3774403470715835,0.232620320855615,0.7393364928909952,0.732,0.735649955548684
unet,119,5454,873,339,184,155,689,0.5427728613569321,0.21076746849942726,0.30363036303630364,0.17898832684824903,0.8377581120943953,0.588774341351661,0.6915376926320179
unet,120,14861,2292,4261,899,3362,1393,0.21098333724477822,0.39223385689354273,0.27437814741339844,0.1590024761230987,0.5951654541187514,0.5885689354275742,0.5918488147804771
unet,121,4342,759,178,123,55,636,0.6910112359550562,0.16205533596837945,0.26254002134471716,0.1511056511056511,0.8820224719101124,0.5428194993412385,0.6720450495846731
unet,122,2283,437,209,133,76,304,0.6363636363636364,0.30434782608695654,0.4117647058823529,0.25925925925925924,0.861244019138756,0.7437070938215103,0.7981717092471946
unet,123,5814,1067,411,244,167,823,0.5936739659367397,0.22867853795688847,0.3301759133964817,0.19773095623987033,0.8248175182481752,0.48078725398313027,0.6074759499507473
unet,124,6217,1063,196,121,75,942,0.6173469387755102,0.11382878645343368,0.19221604447974583,0.1063268892794376,0.8010204081632653,0.27281279397930386,0.4070066284958275
unet,125,4425,760,196,108,88,652,0.5510204081632653,0.14210526315789473,0.22594142259414227,0.12735849056603774,0.8673469387755102,0.41578947368421054,0.562112841118366
unet,126,2564,476,219,137,82,339,0.6255707762557078,0.28781512605042014,0.3942446043165468,0.24551971326164876,0.8493150684931506,0.5945378151260504,0.6994478882222798
unet,127,6160,1061,412,224,188,837,0.5436893203883495,0.2111215834118756,0.30414120841819414,0.17934347477982385,0.8179611650485437,0.46182846371347785,0.5903435060605573
unet,128,14001,2278,3693,774,2919,1504,0.20958570268074736,0.33977172958735735,0.2592530564394574,0.14893207619780643,0.5997833739507176,0.5746268656716418,0.5869356867428004
unet,129,4304,691,130,92,38,599,0.7076923076923077,0.13314037626628075,0.2241169305724726,0.1262002743484225,0.9230769230769231,0.46164978292329956,0.6154835597716858
unet,130,2548,445,159,117,42,328,0.7358490566037735,0.26292134831460673,0.38741721854304634,0.2402464065708419,0.8867924528301887,0.6449438202247191,0.746775175773681
unet,131,6293,1025,389,217,172,808,0.5578406169665809,0.21170731707317073,0.3069306930693069,0.18128654970760233,0.87146529562982,0.424390243902439,0.570806479707368
unet,132,5986,1018,235,177,58,841,0.7531914893617021,0.1738703339882122,0.2825219473264166,0.16449814126394052,0.9191489361702128,0.3850687622789784,0.5427553139663086
unet,133,4360,702,172,133,39,569,0.7732558139534884,0.18945868945868946,0.30434782608695654,0.1794871794871795,0.936046511627907,0.45014245014245013,0.6079319368599663
unet,134,2793,487,191,150,41,337,0.7853403141361257,0.3080082135523614,0.4424778761061947,0.2840909090909091,0.9267015706806283,0.5954825462012321,0.7250563249969983
unet,135,6612,1097,284,157,127,940,0.5528169014084507,0.1431175934366454,0.2273714699493121,0.12826797385620914,0.7852112676056338,0.4211485870556062,0.5482453923089408
unet,136,12854,2085,3931,841,3090,1244,0.21394047316204529,0.40335731414868103,0.27958776595744683,0.162512077294686,0.5637242431951157,0.6321342925659472,0.595972541932198
unet,137,4602,749,132,116,16,633,0.8787878787878788,0.1548731642189586,0.2633371169125993,0.15163398692810456,1.0,0.41255006675567424,0.5841209829867675
unet,138,2569,455,139,111,28,344,0.7985611510791367,0.24395604395604395,0.37373737373737376,0.22981366459627328,0.9784172661870504,0.6659340659340659,0.7924843985884208
unet,139,6527,1122,252,131,121,991,0.5198412698412699,0.11675579322638147,0.19068413391557495,0.10539018503620273,0.7301587301587301,0.42513368983957217,0.5373792292715183
unet,140,5684,1022,178,80,98,942,0.449438202247191,0.07827788649706457,0.13333333333333333,0.07142857142857142,0.6235955056179775,0.3150684931506849,0.4186275313601705
unet,141,5242,877,136,39,97,838,0.2867647058823529,0.04446978335233751,0.0769990128331688,0.04004106776180698,0.4485294117647059,0.34207525655644244,0.3881353595554472
unet,142,3468,604,210,63,147,541,0.3,0.10430463576158941,0.1547911547911548,0.08388814913448735,0.5095238095238095,0.49337748344370863,0.5013206716558708
unet,143,7155,1273,417,182,235,1091,0.4364508393285372,0.1429693637077769,0.2153846153846154,0.1206896551724138,0.7362110311750599,0.45326001571091906,0.5610813721453232
unet,144,12667,2175,4264,796,3468,1379,0.18667917448405252,0.3659770114942529,0.24724336077030595,0.14105972000708844,0.5522983114446529,0.632183908045977,0.5895472286387274
unet,145,5444,882,188,52,136,830,0.2765957446808511,0.05895691609977324,0.09719626168224299,0.05108055009823183,0.5585106382978723,0.3866213151927438,0.4569353871284728
unet,146,3403,571,214,79,135,492,0.3691588785046729,0.138353765323993,0.20127388535031848,0.11189801699716714,0.5093457943925234,0.5866900175131349,0.545288921742117
unet,147,7061,1186,525,255,270,931,0.4857142857142857,0.21500843170320405,0.29807130333138515,0.17513736263736263,0.8342857142857143,0.5531197301854974,0.6652127408354055
unet,148,4648,895,227,94,133,801,0.41409691629955947,0.10502793296089385,0.16755793226381463,0.0914396887159533,0.5682819383259912,0.4212290502793296,0.4838286061064297
unet,149,4842,818,155,78,77,740,0.5032258064516129,0.09535452322738386,0.16032887975334018,0.08715083798882682,0.6451612903225806,0.4511002444987775,0.5309543508759309
unet,150,3329,570,211,68,143,502,0.3222748815165877,0.11929824561403508,0.17413572343149808,0.09537166900420757,0.44075829383886256,0.5666666666666667,0.49584444095969893
unet,151,6362,1073,629,228,401,845,0.3624801271860095,0.2124883504193849,0.2679200940070505,0.1546811397557666,0.794912559618442,0.47343895619757687,0.5934357594108631
unet,152,11804,2036,4211,805,3406,1231,0.1911659938256946,0.39538310412573674,0.2577237073795422,0.14792355751561925,0.5314652101638566,0.6272102161100196,0.5753818571846328
unet,153,5166,845,211,17,194,828,0.08056872037914692,0.020118343195266272,0.032196969696969696,0.016361886429258902,0.2843601895734597,0.2118343195266272,0.24279691191264738
unet,154,3506,617,282,29,253,588,0.10283687943262411,0.04700162074554295,0.06451612903225806,0.03333333333333333,0.3404255319148936,0.3095623987034036,0.3242612340177198
unet,155,6418,1157,954,303,651,854,0.31761006289308175,0.26188418323249785,0.28706774040738986,0.16758849557522124,0.7788259958071279,0.40190146931719967,0.5302007809640585
unet,156,5998,1199,510,108,402,1091,0.21176470588235294,0.09007506255212677,0.12638970157987128,0.06745783885071831,0.5254901960784314,0.21267723102585487,0.30280339047635924
unet,157,5594,937,676,141,535,796,0.20857988165680474,0.15048025613660618,0.17482951022938623,0.09578804347826086,0.5310650887573964,0.26254002134471716,0.3513733416355169
unet,158,5251,892,661,146,515,746,0.22087745839636913,0.16367713004484305,0.1880231809401159,0.10376687988628287,0.5325264750378215,0.25,0.3402609956500725
unet,159,5300,884,564,127,437,757,0.225177304964539,0.1436651583710407,0.17541436464088397,0.09613928841786526,0.5656028368794326,0.2703619909502262,0.3658467532966084
unet,160,14179,2394,4650,898,3752,1496,0.19311827956989247,0.37510442773600666,0.25496876774559907,0.1461112918971689,0.5475268817204301,0.5451127819548872,0.5463171649576836
unet,161,4962,769,418,117,301,652,0.2799043062200957,0.15214564369310793,0.1971356360572873,0.10934579439252337,0.5885167464114832,0.28998699609882966,0.38852925761717927
unet,162,4957,791,407,134,273,657,0.32923832923832924,0.16940581542351454,0.22370617696160267,0.12593984962406016,0.6191646191646192,0.2629582806573957,0.36914235812780816
unet,163,4877,779,356,134,222,645,0.37640449438202245,0.17201540436456997,0.23612334801762114,0.13386613386613386,0.6882022471910112,0.21951219512195122,0.3328553098347045
